global_time,timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2),angle
1691507139.599481,17283960.0,315.0,318.0,154.19125965007748
1691507139.599481,17285532.0,316.0,328.0,154.19125965007748
1691507139.650337,17287100.0,317.0,334.0,146.1677433638143
1691507139.650337,17288668.0,318.0,353.0,146.1677433638143
1691507139.6513386,17290240.0,322.0,363.0,146.1677433638143
1691507139.6513386,17291808.0,323.0,370.0,146.1677433638143
1691507139.6513386,17293380.0,325.0,367.0,146.1677433638143
1691507139.6523397,17294948.0,324.0,357.0,146.1677433638143
1691507139.6523397,17296516.0,324.0,350.0,146.1677433638143
1691507139.6523397,17298088.0,323.0,336.0,146.1677433638143
1691507139.6523397,17299656.0,320.0,320.0,146.1677433638143
1691507139.6533382,17301224.0,319.0,314.0,146.1677433638143
1691507139.6533382,17302796.0,316.0,319.0,146.1677433638143
1691507139.6533382,17304364.0,315.0,320.0,146.1677433638143
1691507139.654338,17305932.0,317.0,326.0,146.1677433638143
1691507139.654338,17307504.0,318.0,335.0,146.1677433638143
1691507139.654338,17309072.0,319.0,362.0,146.1677433638143
1691507139.6553388,17310640.0,323.0,363.0,146.1677433638143
1691507139.6553388,17312208.0,327.0,351.0,146.1677433638143
1691507139.6553388,17313780.0,326.0,365.0,146.1677433638143
1691507139.6553388,17315348.0,326.0,363.0,146.1677433638143
1691507139.6563382,17316920.0,323.0,355.0,146.1677433638143
1691507139.6563382,17318488.0,321.0,337.0,146.1677433638143
1691507139.6563382,17320060.0,318.0,327.0,146.1677433638143
1691507139.6573386,17321628.0,317.0,321.0,146.1677433638143
1691507139.6573386,17323196.0,317.0,322.0,146.1677433638143
1691507139.6573386,17324764.0,315.0,320.0,146.1677433638143
1691507139.6573386,17326336.0,315.0,349.0,146.1677433638143
1691507139.658338,17327904.0,321.0,335.0,146.1677433638143
1691507139.658338,17329472.0,323.0,340.0,146.1677433638143
1691507139.658338,17331044.0,321.0,366.0,146.1677433638143
1691507139.659338,17332612.0,324.0,368.0,146.1677433638143
1691507139.659338,17334184.0,324.0,368.0,146.1677433638143
1691507139.659338,17335752.0,325.0,359.0,146.1677433638143
1691507139.659338,17337320.0,324.0,350.0,146.1677433638143
1691507139.6603382,17338892.0,321.0,330.0,146.1677433638143
1691507139.6603382,17340460.0,320.0,321.0,146.1677433638143
1691507139.6603382,17342028.0,316.0,317.0,146.1677433638143
1691507139.6613374,17343596.0,316.0,326.0,146.1677433638143
1691507139.6613374,17345168.0,319.0,300.0,146.1677433638143
1691507139.6613374,17346736.0,319.0,322.0,146.1677433638143
1691507139.6613374,17348308.0,319.0,346.0,146.1677433638143
1691507139.712341,17349876.0,320.0,360.0,126.47248256337836
1691507139.713343,17351444.0,322.0,368.0,126.47248256337836
1691507139.713343,17353016.0,324.0,370.0,126.47248256337836
1691507139.713343,17354584.0,322.0,367.0,126.47248256337836
1691507139.713343,17356152.0,323.0,357.0,126.47248256337836
1691507139.7143412,17357724.0,322.0,347.0,126.47248256337836
1691507139.7143412,17359292.0,322.0,330.0,126.47248256337836
1691507139.7143412,17360860.0,319.0,323.0,126.47248256337836
1691507139.7143412,17362432.0,318.0,319.0,126.47248256337836
1691507139.7153409,17364000.0,315.0,320.0,126.47248256337836
1691507139.7153409,17365568.0,315.0,322.0,126.47248256337836
1691507139.7153409,17367140.0,317.0,327.0,126.47248256337836
1691507139.716341,17368708.0,320.0,342.0,126.47248256337836
1691507139.716341,17370276.0,322.0,357.0,126.47248256337836
1691507139.716341,17371848.0,323.0,366.0,126.47248256337836
1691507139.7173412,17373416.0,324.0,369.0,126.47248256337836
1691507139.7173412,17374984.0,326.0,368.0,126.47248256337836
1691507139.7173412,17376556.0,322.0,371.0,126.47248256337836
1691507139.7173412,17378124.0,326.0,332.0,126.47248256337836
1691507139.718341,17379696.0,324.0,314.0,126.47248256337836
1691507139.718341,17381264.0,319.0,322.0,126.47248256337836
1691507139.718341,17382832.0,317.0,321.0,126.47248256337836
1691507139.719341,17384400.0,316.0,319.0,126.47248256337836
1691507139.719341,17385972.0,317.0,326.0,126.47248256337836
1691507139.719341,17387548.0,317.0,333.0,126.47248256337836
1691507139.720341,17389112.0,320.0,347.0,126.47248256337836
1691507139.720341,17390680.0,322.0,357.0,126.47248256337836
1691507139.720341,17392248.0,321.0,370.0,126.47248256337836
1691507139.7213416,17393816.0,321.0,386.0,126.47248256337836
1691507139.7213416,17395388.0,328.0,342.0,126.47248256337836
1691507139.7223413,17396956.0,322.0,351.0,126.47248256337836
1691507139.7223413,17398528.0,321.0,344.0,126.47248256337836
1691507139.7223413,17400096.0,322.0,329.0,126.47248256337836
1691507139.7223413,17401664.0,321.0,321.0,126.47248256337836
1691507139.723341,17403236.0,321.0,320.0,126.47248256337836
1691507139.723341,17404804.0,318.0,315.0,126.47248256337836
1691507139.723341,17406372.0,315.0,323.0,126.47248256337836
1691507139.7243414,17407944.0,316.0,332.0,126.47248256337836
1691507139.7243414,17409512.0,318.0,353.0,126.47248256337836
1691507139.7243414,17411088.0,320.0,362.0,126.47248256337836
1691507139.7743478,17412652.0,323.0,364.0,108.6939003080481
1691507139.7743478,17414220.0,322.0,366.0,108.6939003080481
1691507139.775349,17415788.0,323.0,356.0,108.6939003080481
1691507139.775349,17417360.0,324.0,350.0,108.6939003080481
1691507139.775349,17418928.0,322.0,337.0,108.6939003080481
1691507139.7763488,17420500.0,319.0,326.0,108.6939003080481
1691507139.7763488,17422068.0,318.0,319.0,108.6939003080481
1691507139.7763488,17423636.0,319.0,318.0,108.6939003080481
1691507139.7773485,17425208.0,317.0,320.0,108.6939003080481
1691507139.7773485,17426776.0,317.0,328.0,108.6939003080481
1691507139.7773485,17428344.0,317.0,339.0,108.6939003080481
1691507139.778347,17429912.0,320.0,355.0,108.6939003080481
1691507139.778347,17431484.0,321.0,364.0,108.6939003080481
1691507139.778347,17433052.0,325.0,366.0,108.6939003080481
1691507139.778347,17434620.0,325.0,361.0,108.6939003080481
1691507139.779348,17436192.0,325.0,354.0,108.6939003080481
1691507139.779348,17437760.0,323.0,350.0,108.6939003080481
1691507139.779348,17439328.0,320.0,335.0,108.6939003080481
1691507139.7803478,17440900.0,319.0,326.0,108.6939003080481
1691507139.7803478,17442468.0,318.0,322.0,108.6939003080481
1691507139.7803478,17444036.0,318.0,321.0,108.6939003080481
1691507139.7803478,17445608.0,321.0,301.0,108.6939003080481
1691507139.7813478,17447176.0,318.0,321.0,108.6939003080481
1691507139.7813478,17448748.0,319.0,345.0,108.6939003080481
1691507139.7813478,17450316.0,321.0,359.0,108.6939003080481
1691507139.7823477,17451884.0,320.0,369.0,108.6939003080481
1691507139.7823477,17453452.0,322.0,368.0,108.6939003080481
1691507139.7823477,17455024.0,325.0,366.0,108.6939003080481
1691507139.7823477,17456592.0,325.0,356.0,108.6939003080481
1691507139.783348,17458164.0,322.0,347.0,108.6939003080481
1691507139.783348,17459732.0,320.0,340.0,108.6939003080481
1691507139.783348,17461300.0,319.0,319.0,108.6939003080481
1691507139.783348,17462872.0,319.0,304.0,108.6939003080481
1691507139.784348,17464440.0,315.0,323.0,108.6939003080481
1691507139.784348,17466008.0,313.0,328.0,108.6939003080481
1691507139.784348,17467580.0,318.0,334.0,108.6939003080481
1691507139.7853482,17469148.0,324.0,346.0,108.6939003080481
1691507139.7853482,17470716.0,322.0,359.0,108.6939003080481
1691507139.7853482,17472288.0,321.0,364.0,108.6939003080481
1691507139.836391,17473856.0,325.0,366.0,89.62548061360592
1691507139.8373916,17475424.0,324.0,364.0,89.62548061360592
1691507139.8373916,17476996.0,326.0,351.0,89.62548061360592
1691507139.8373916,17478564.0,323.0,343.0,89.62548061360592
1691507139.838391,17480136.0,319.0,323.0,89.62548061360592
1691507139.838391,17481704.0,318.0,321.0,89.62548061360592
1691507139.838391,17483272.0,317.0,319.0,89.62548061360592
1691507139.8393908,17484844.0,318.0,315.0,89.62548061360592
1691507139.8393908,17486412.0,313.0,322.0,89.62548061360592
1691507139.8393908,17487980.0,315.0,330.0,89.62548061360592
1691507139.8393908,17489552.0,321.0,348.0,89.62548061360592
1691507139.8403916,17491120.0,321.0,361.0,89.62548061360592
1691507139.8403916,17492688.0,323.0,366.0,89.62548061360592
1691507139.8403916,17494260.0,326.0,361.0,89.62548061360592
1691507139.8413906,17495828.0,322.0,359.0,89.62548061360592
1691507139.8413906,17497396.0,324.0,350.0,89.62548061360592
1691507139.8413906,17498968.0,324.0,343.0,89.62548061360592
1691507139.8423936,17500536.0,321.0,325.0,89.62548061360592
1691507139.8423936,17502104.0,316.0,322.0,89.62548061360592
1691507139.8423936,17503672.0,318.0,320.0,89.62548061360592
1691507139.8423936,17505244.0,317.0,320.0,89.62548061360592
1691507139.8433948,17506812.0,319.0,327.0,89.62548061360592
1691507139.8433948,17508384.0,315.0,334.0,89.62548061360592
1691507139.8433948,17509952.0,317.0,373.0,89.62548061360592
1691507139.8443916,17511520.0,323.0,357.0,89.62548061360592
1691507139.8443916,17513092.0,326.0,351.0,89.62548061360592
1691507139.8443916,17514660.0,324.0,359.0,89.62548061360592
1691507139.8453906,17516228.0,325.0,361.0,89.62548061360592
1691507139.8453906,17517800.0,322.0,354.0,89.62548061360592
1691507139.846391,17519368.0,325.0,341.0,89.62548061360592
1691507139.846391,17520936.0,321.0,330.0,89.62548061360592
1691507139.846391,17522508.0,318.0,321.0,89.62548061360592
1691507139.847391,17524076.0,315.0,320.0,89.62548061360592
1691507139.847391,17525644.0,314.0,325.0,89.62548061360592
1691507139.847391,17527216.0,315.0,342.0,89.62548061360592
1691507139.847391,17528784.0,323.0,318.0,89.62548061360592
1691507139.8483906,17530356.0,323.0,347.0,89.62548061360592
1691507139.8483906,17531932.0,320.0,364.0,89.62548061360592
1691507139.8483906,17533492.0,323.0,372.0,89.62548061360592
1691507139.8493912,17535060.0,327.0,372.0,89.62548061360592
1691507139.9029772,17536632.0,327.0,359.0,66.13462387200188
1691507139.9039855,17538200.0,327.0,348.0,66.13462387200188
1691507139.9039855,17539772.0,326.0,333.0,66.13462387200188
1691507139.9039855,17541340.0,313.0,324.0,66.13462387200188
1691507139.9049804,17542908.0,313.0,313.0,66.13462387200188
1691507139.9049804,17544480.0,315.0,316.0,66.13462387200188
1691507139.9049804,17546048.0,315.0,316.0,66.13462387200188
1691507139.9059784,17547616.0,318.0,319.0,66.13462387200188
1691507139.9059784,17549188.0,318.0,340.0,66.13462387200188
1691507139.9059784,17550756.0,320.0,361.0,66.13462387200188
1691507139.9069772,17552324.0,322.0,368.0,66.13462387200188
1691507139.9069772,17553896.0,321.0,371.0,66.13462387200188
1691507139.9069772,17555472.0,322.0,366.0,66.13462387200188
1691507139.9069772,17557032.0,323.0,357.0,66.13462387200188
1691507139.9079778,17558600.0,323.0,347.0,66.13462387200188
1691507139.9079778,17560172.0,325.0,327.0,66.13462387200188
1691507139.9079778,17561740.0,319.0,323.0,66.13462387200188
1691507139.9079778,17563312.0,317.0,320.0,66.13462387200188
1691507139.9089775,17564880.0,320.0,318.0,66.13462387200188
1691507139.9089775,17566448.0,316.0,314.0,66.13462387200188
1691507139.9089775,17568020.0,318.0,324.0,66.13462387200188
1691507139.9099772,17569588.0,321.0,340.0,66.13462387200188
1691507139.9099772,17571156.0,323.0,357.0,66.13462387200188
1691507139.9099772,17572728.0,323.0,367.0,66.13462387200188
1691507139.9109774,17574296.0,327.0,370.0,66.13462387200188
1691507139.9109774,17575864.0,320.0,378.0,66.13462387200188
1691507139.9109774,17577436.0,322.0,352.0,66.13462387200188
1691507139.9109774,17579004.0,328.0,328.0,66.13462387200188
1691507139.9119778,17580576.0,323.0,327.0,66.13462387200188
1691507139.9119778,17582144.0,318.0,326.0,66.13462387200188
1691507139.9119778,17583712.0,316.0,320.0,66.13462387200188
1691507139.9129777,17585280.0,317.0,318.0,66.13462387200188
1691507139.9129777,17586852.0,315.0,323.0,66.13462387200188
1691507139.9129777,17588420.0,318.0,331.0,66.13462387200188
1691507139.9129777,17589992.0,320.0,349.0,66.13462387200188
1691507139.9139771,17591560.0,317.0,360.0,66.13462387200188
1691507139.9139771,17593128.0,322.0,377.0,66.13462387200188
1691507139.9139771,17594696.0,325.0,352.0,66.13462387200188
1691507139.9149773,17596268.0,323.0,347.0,66.13462387200188
1691507139.9149773,17597836.0,320.0,356.0,66.13462387200188
1691507139.9149773,17599408.0,323.0,347.0,66.13462387200188
1691507139.915978,17600976.0,323.0,336.0,66.13462387200188
1691507139.915978,17602544.0,321.0,331.0,66.13462387200188
1691507139.9619746,17604116.0,322.0,314.0,58.01172903204984
1691507139.9619746,17605684.0,319.0,313.0,58.01172903204984
1691507139.9619746,17607252.0,319.0,328.0,58.01172903204984
1691507139.9629726,17608820.0,315.0,332.0,52.38710573825676
1691507139.9629726,17610392.0,318.0,354.0,52.38710573825676
1691507139.9629726,17611960.0,319.0,360.0,52.38710573825676
1691507139.9639723,17613532.0,322.0,366.0,52.38710573825676
1691507139.9639723,17615100.0,323.0,362.0,52.38710573825676
1691507139.9639723,17616668.0,325.0,360.0,52.38710573825676
1691507139.9639723,17618240.0,324.0,352.0,52.38710573825676
1691507139.9649725,17619808.0,318.0,339.0,52.38710573825676
1691507139.9649725,17621376.0,316.0,329.0,52.38710573825676
1691507139.9649725,17622948.0,317.0,322.0,52.38710573825676
1691507139.9659722,17624516.0,319.0,321.0,52.38710573825676
1691507139.9659722,17626084.0,317.0,312.0,52.38710573825676
1691507139.9659722,17627656.0,315.0,324.0,52.38710573825676
1691507139.966972,17629224.0,318.0,336.0,52.38710573825676
1691507139.966972,17630796.0,322.0,352.0,52.38710573825676
1691507139.966972,17632364.0,320.0,359.0,52.38710573825676
1691507139.966972,17633932.0,321.0,362.0,52.38710573825676
1691507139.967972,17635504.0,324.0,368.0,52.38710573825676
1691507139.967972,17637072.0,327.0,362.0,52.38710573825676
1691507139.967972,17638640.0,327.0,351.0,52.38710573825676
1691507139.967972,17640212.0,320.0,337.0,52.38710573825676
1691507139.968972,17641780.0,321.0,326.0,52.38710573825676
1691507139.968972,17643348.0,314.0,338.0,52.38710573825676
1691507139.968972,17644916.0,321.0,308.0,52.38710573825676
1691507139.9699738,17646488.0,322.0,301.0,52.38710573825676
1691507139.9699738,17648056.0,316.0,328.0,52.38710573825676
1691507139.9699738,17649624.0,314.0,342.0,52.38710573825676
1691507139.9699738,17651196.0,318.0,358.0,52.38710573825676
1691507139.9709718,17652764.0,322.0,381.0,52.38710573825676
1691507139.9709718,17654336.0,324.0,373.0,52.38710573825676
1691507139.9709718,17655904.0,321.0,362.0,52.38710573825676
1691507139.971972,17657472.0,328.0,351.0,52.38710573825676
1691507139.971972,17659040.0,320.0,347.0,52.38710573825676
1691507139.971972,17660612.0,318.0,343.0,52.38710573825676
1691507140.025459,17662180.0,325.0,303.0,45.48762030508156
1691507140.025459,17663752.0,316.0,312.0,45.48762030508156
1691507140.0264585,17665320.0,321.0,320.0,45.48762030508156
1691507140.0264585,17666888.0,322.0,331.0,45.48762030508156
1691507140.0264585,17668460.0,319.0,336.0,45.48762030508156
1691507140.0274582,17670028.0,318.0,347.0,45.48762030508156
1691507140.0274582,17671596.0,321.0,359.0,45.48762030508156
1691507140.0274582,17673168.0,323.0,364.0,45.48762030508156
1691507140.0274582,17674736.0,325.0,367.0,45.48762030508156
1691507140.0284588,17676316.0,321.0,355.0,45.48762030508156
1691507140.0284588,17677876.0,320.0,347.0,45.48762030508156
1691507140.0284588,17679444.0,320.0,342.0,45.48762030508156
1691507140.0284588,17681012.0,319.0,329.0,45.48762030508156
1691507140.0294583,17682584.0,318.0,325.0,41.79218623873562
1691507140.0294583,17684152.0,318.0,321.0,41.79218623873562
1691507140.0294583,17685724.0,316.0,321.0,41.79218623873562
1691507140.0304585,17687292.0,317.0,323.0,41.79218623873562
1691507140.0304585,17688860.0,320.0,328.0,41.79218623873562
1691507140.0304585,17690432.0,320.0,343.0,41.79218623873562
1691507140.0304585,17692000.0,320.0,359.0,41.79218623873562
1691507140.0314584,17693568.0,323.0,364.0,41.79218623873562
1691507140.0314584,17695136.0,327.0,350.0,41.79218623873562
1691507140.0314584,17696708.0,327.0,348.0,41.79218623873562
1691507140.0324583,17698276.0,325.0,363.0,41.79218623873562
1691507140.0324583,17699856.0,321.0,363.0,41.79218623873562
1691507140.0324583,17701416.0,319.0,330.0,41.79218623873562
1691507140.0334587,17702984.0,321.0,326.0,41.79218623873562
1691507140.0334587,17704556.0,322.0,320.0,41.79218623873562
1691507140.0334587,17706124.0,314.0,321.0,41.79218623873562
1691507140.0334587,17707692.0,316.0,320.0,41.79218623873562
1691507140.0344584,17709260.0,321.0,327.0,41.79218623873562
1691507140.0344584,17710832.0,313.0,376.0,41.79218623873562
1691507140.0344584,17712400.0,323.0,351.0,41.79218623873562
1691507140.0354588,17713972.0,326.0,381.0,41.79218623873562
1691507140.0354588,17715540.0,322.0,371.0,41.79218623873562
1691507140.0354588,17717108.0,323.0,354.0,41.79218623873562
1691507140.0364594,17718676.0,325.0,327.0,41.79218623873562
1691507140.0364594,17720248.0,323.0,317.0,41.79218623873562
1691507140.0364594,17721816.0,314.0,320.0,41.79218623873562
1691507140.0364594,17723384.0,319.0,331.0,41.79218623873562
1691507140.0364594,17724956.0,318.0,327.0,41.79218623873562
1691507140.0885506,17726524.0,318.0,321.0,36.37546320483452
1691507140.0895505,17728096.0,316.0,333.0,36.37546320483452
