global_time,timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2),Touch sensor 3 (ring finger),Touch sensor 2 (middle finger),Touch sensor 1 (index finger)
1694001871.1320653,69255576.0,322.0,327.0,0.0,0.0,0.0
1694001871.1320653,69257668.0,324.0,329.0,0.0,0.0,0.0
1694001871.1330657,69259760.0,325.0,327.0,0.0,0.0,0.0
1694001871.1330657,69261852.0,328.0,329.0,0.0,0.0,0.0
1694001871.1340656,69263944.0,331.0,331.0,0.0,0.0,0.0
1694001871.1350644,69266036.0,332.0,328.0,0.0,0.0,0.0
1694001871.1350644,69268128.0,328.0,325.0,0.0,0.0,0.0
1694001871.1360652,69270220.0,329.0,323.0,0.0,0.0,0.0
1694001871.1360652,69272312.0,327.0,322.0,0.0,0.0,0.0
1694001871.1370645,69274404.0,326.0,322.0,0.0,0.0,0.0
1694001871.1370645,69276500.0,342.0,328.0,0.0,0.0,0.0
1694001871.1380653,69278592.0,331.0,330.0,0.0,0.0,0.0
1694001871.1380653,69280684.0,304.0,330.0,0.0,0.0,0.0
1694001871.139065,69282776.0,333.0,330.0,0.0,0.0,0.0
1694001871.139065,69284876.0,315.0,328.0,0.0,0.0,0.0
1694001871.140065,69286964.0,343.0,327.0,0.0,0.0,0.0
1694001871.1410654,69289056.0,334.0,326.0,0.0,0.0,0.0
1694001871.1410654,69291148.0,328.0,323.0,0.0,0.0,0.0
1694001871.1420648,69293240.0,332.0,324.0,0.0,0.0,0.0
1694001871.1420648,69295332.0,327.0,323.0,0.0,0.0,0.0
1694001871.1887867,69297424.0,329.0,327.0,0.0,0.0,0.0
1694001871.1897867,69299516.0,328.0,327.0,0.0,0.0,0.0
1694001871.1897867,69301608.0,327.0,331.0,0.0,0.0,0.0
1694001871.1907868,69303700.0,329.0,326.0,0.0,0.0,0.0
1694001871.1917868,69305796.0,330.0,327.0,0.0,0.0,0.0
1694001871.192788,69307884.0,329.0,327.0,0.0,0.0,0.0
1694001871.192788,69309980.0,328.0,326.0,0.0,0.0,0.0
1694001871.1937885,69312072.0,329.0,322.0,0.0,0.0,0.0
1694001871.1947958,69314164.0,326.0,325.0,0.0,0.0,0.0
1694001871.1947958,69316256.0,328.0,325.0,0.0,0.0,0.0
1694001871.1957886,69318348.0,329.0,329.0,0.0,0.0,0.0
1694001871.1957886,69320440.0,327.0,331.0,0.0,0.0,0.0
1694001871.196787,69322532.0,328.0,330.0,0.0,0.0,0.0
1694001871.1977868,69324628.0,328.0,330.0,0.0,0.0,0.0
1694001871.1977868,69326720.0,328.0,328.0,0.0,0.0,0.0
1694001871.1987865,69328812.0,330.0,326.0,0.0,0.0,0.0
1694001871.1987865,69330904.0,329.0,323.0,0.0,0.0,0.0
1694001871.1997867,69333004.0,326.0,310.0,0.0,0.0,0.0
1694001871.1997867,69335088.0,326.0,322.0,0.0,0.0,0.0
1694001871.2007866,69337180.0,329.0,329.0,0.0,0.0,0.0
1694001871.2007866,69339276.0,326.0,329.0,0.0,0.0,0.0
1694001871.2017863,69341368.0,329.0,333.0,0.0,0.0,0.0
1694001871.2017863,69343460.0,327.0,330.0,0.0,0.0,0.0
1694001871.202787,69345552.0,328.0,329.0,0.0,0.0,0.0
1694001871.202787,69347644.0,331.0,327.0,0.0,0.0,0.0
1694001871.203787,69349736.0,328.0,324.0,0.0,0.0,0.0
1694001871.2047868,69351828.0,323.0,323.0,0.0,0.0,0.0
1694001871.2047868,69353920.0,327.0,323.0,0.0,0.0,0.0
1694001871.2057867,69356012.0,333.0,325.0,0.0,0.0,0.0
1694001871.2057867,69358108.0,328.0,328.0,0.0,0.0,0.0
1694001871.2067862,69360200.0,328.0,331.0,0.0,0.0,0.0
1694001871.2483883,69362292.0,325.0,327.0,0.0,0.0,0.0
1694001871.2494035,69364384.0,329.0,332.0,0.0,0.0,0.0
1694001871.2494035,69366476.0,329.0,330.0,0.0,0.0,0.0
1694001871.2504015,69368568.0,329.0,321.0,0.0,0.0,0.0
1694001871.2504015,69370660.0,331.0,319.0,0.0,0.0,0.0
1694001871.2514014,69372756.0,326.0,322.0,0.0,0.0,0.0
1694001871.2524014,69374848.0,330.0,323.0,0.0,0.0,0.0
1694001871.2524014,69376940.0,326.0,326.0,0.0,0.0,0.0
1694001871.2534013,69379032.0,325.0,329.0,0.0,0.0,0.0
1694001871.2534013,69381132.0,322.0,330.0,0.0,0.0,0.0
1694001871.254401,69383216.0,335.0,331.0,0.0,0.0,0.0
1694001871.254401,69385308.0,330.0,331.0,0.0,0.0,0.0
1694001871.2554011,69387400.0,328.0,327.0,0.0,0.0,0.0
1694001871.256401,69389496.0,330.0,322.0,0.0,0.0,0.0
1694001871.256401,69391588.0,331.0,323.0,1.0,0.0,0.0
1694001871.257401,69393680.0,325.0,324.0,1.0,0.0,0.0
1694001871.257401,69395772.0,318.0,322.0,1.0,0.0,0.0
1694001871.258402,69397864.0,318.0,330.0,1.0,0.0,0.0
1694001871.258402,69399956.0,334.0,327.0,1.0,0.0,0.0
1694001871.259402,69402048.0,337.0,330.0,1.0,0.0,0.0
1694001871.260402,69404140.0,341.0,331.0,1.0,0.0,0.0
1694001871.260402,69406232.0,329.0,324.0,1.0,0.0,0.0
1694001871.261402,69408328.0,302.0,324.0,1.0,0.0,0.0
1694001871.261402,69410420.0,329.0,323.0,1.0,0.0,0.0
1694001871.2624013,69412512.0,337.0,324.0,1.0,1.0,0.0
1694001871.2624013,69414604.0,347.0,324.0,1.0,1.0,0.0
1694001871.2634013,69416696.0,339.0,323.0,1.0,1.0,0.0
1694001871.2634013,69418788.0,325.0,328.0,1.0,1.0,0.0
1694001871.2644014,69420884.0,307.0,331.0,1.0,1.0,0.0
1694001871.3112965,69422972.0,329.0,335.0,1.0,1.0,0.0
1694001871.3122952,69425068.0,325.0,327.0,1.0,1.0,0.0
1694001871.3122952,69427160.0,325.0,322.0,1.0,1.0,0.0
1694001871.3132951,69429260.0,321.0,323.0,1.0,1.0,0.0
1694001871.3142946,69431344.0,350.0,324.0,1.0,1.0,1.0
1694001871.3152945,69433436.0,334.0,323.0,1.0,1.0,1.0
1694001871.3152945,69435528.0,334.0,325.0,1.0,1.0,1.0
1694001871.3162944,69437620.0,301.0,326.0,1.0,1.0,1.0
1694001871.317311,69439716.0,333.0,327.0,1.0,1.0,1.0
1694001871.317311,69441808.0,339.0,332.0,1.0,1.0,1.0
1694001871.3182952,69443900.0,297.0,328.0,1.0,1.0,1.0
1694001871.319294,69445992.0,338.0,329.0,1.0,1.0,1.0
1694001871.319294,69448084.0,315.0,326.0,1.0,1.0,1.0
1694001871.3202949,69450176.0,336.0,325.0,1.0,1.0,1.0
1694001871.3202949,69452268.0,329.0,323.0,1.0,1.0,1.0
1694001871.3212936,69454364.0,346.0,325.0,1.0,1.0,1.0
1694001871.3222957,69456456.0,334.0,325.0,1.0,1.0,1.0
1694001871.3222957,69458548.0,317.0,330.0,1.0,1.0,1.0
1694001871.3232963,69460640.0,322.0,327.0,1.0,1.0,1.0
1694001871.3232963,69462732.0,353.0,331.0,1.0,1.0,1.0
1694001871.3242943,69464824.0,328.0,328.0,1.0,1.0,1.0
1694001871.3252952,69466916.0,301.0,320.0,1.0,1.0,1.0
1694001871.3252952,69469008.0,317.0,324.0,1.0,1.0,1.0
1694001871.3262951,69471104.0,316.0,323.0,1.0,1.0,1.0
1694001871.3262951,69473192.0,328.0,322.0,1.0,1.0,1.0
1694001871.327295,69475288.0,343.0,325.0,1.0,1.0,1.0
1694001871.327295,69477388.0,352.0,326.0,1.0,1.0,1.0
1694001871.3282948,69479472.0,324.0,328.0,1.0,1.0,1.0
1694001871.3282948,69481564.0,299.0,329.0,1.0,1.0,1.0
1694001871.3292956,69483656.0,323.0,330.0,1.0,1.0,1.0
1694001871.3738787,69485748.0,333.0,331.0,1.0,1.0,1.0
1694001871.3748806,69487844.0,355.0,329.0,1.0,1.0,1.0
1694001871.375879,69489936.0,347.0,327.0,1.0,1.0,1.0
1694001871.3768783,69492028.0,345.0,321.0,1.0,1.0,1.0
1694001871.3768783,69494120.0,270.0,321.0,1.0,1.0,1.0
1694001871.3778803,69496212.0,325.0,324.0,1.0,1.0,1.0
1694001871.378879,69498304.0,346.0,323.0,1.0,1.0,1.0
1694001871.378879,69500396.0,317.0,329.0,1.0,1.0,1.0
1694001871.379879,69502488.0,348.0,333.0,1.0,1.0,1.0
1694001871.3808784,69504584.0,332.0,331.0,1.0,1.0,1.0
1694001871.3808784,69506676.0,323.0,329.0,1.0,1.0,1.0
1694001871.3818784,69508768.0,333.0,323.0,1.0,1.0,1.0
1694001871.3818784,69510860.0,327.0,321.0,1.0,1.0,1.0
1694001871.3828785,69512952.0,333.0,323.0,1.0,1.0,1.0
1694001871.3828785,69515044.0,314.0,323.0,1.0,1.0,1.0
1694001871.383879,69517136.0,324.0,330.0,1.0,1.0,1.0
1694001871.383879,69519228.0,333.0,330.0,1.0,1.0,1.0
1694001871.3848782,69521320.0,336.0,324.0,1.0,1.0,1.0
1694001871.3848782,69523416.0,332.0,329.0,1.0,1.0,1.0
1694001871.3858783,69525516.0,328.0,331.0,1.0,1.0,1.0
1694001871.3868775,69527600.0,322.0,325.0,1.0,1.0,1.0
1694001871.3868775,69529692.0,331.0,325.0,1.0,1.0,1.0
1694001871.387878,69531784.0,338.0,326.0,1.0,1.0,1.0
1694001871.387878,69533876.0,315.0,321.0,0.0,1.0,1.0
1694001871.3888779,69535968.0,327.0,325.0,0.0,1.0,1.0
1694001871.3888779,69538064.0,344.0,325.0,0.0,1.0,1.0
1694001871.389878,69540156.0,326.0,324.0,0.0,1.0,1.0
1694001871.389878,69542248.0,301.0,330.0,0.0,1.0,1.0
1694001871.3908837,69544340.0,322.0,331.0,0.0,1.0,1.0
1694001871.391879,69546432.0,339.0,332.0,0.0,1.0,1.0
1694001871.436228,69548524.0,333.0,329.0,0.0,1.0,1.0
1694001871.4372282,69550616.0,318.0,325.0,0.0,1.0,1.0
1694001871.4372282,69552708.0,322.0,322.0,0.0,0.0,1.0
1694001871.438229,69554800.0,334.0,321.0,0.0,0.0,1.0
1694001871.4392288,69556896.0,334.0,325.0,0.0,0.0,1.0
1694001871.4392288,69558988.0,324.0,325.0,0.0,0.0,1.0
1694001871.4402287,69561080.0,309.0,327.0,0.0,0.0,1.0
1694001871.4402287,69563172.0,329.0,331.0,0.0,0.0,1.0
1694001871.4412305,69565264.0,326.0,329.0,0.0,0.0,1.0
1694001871.4422302,69567356.0,334.0,329.0,0.0,0.0,1.0
1694001871.4422302,69569448.0,332.0,327.0,0.0,0.0,1.0
1694001871.4432282,69571544.0,329.0,324.0,0.0,0.0,1.0
1694001871.4432282,69573640.0,324.0,318.0,0.0,0.0,1.0
1694001871.4442294,69575728.0,325.0,321.0,0.0,0.0,1.0
1694001871.4442294,69577820.0,328.0,326.0,0.0,0.0,1.0
1694001871.4452288,69579912.0,328.0,328.0,0.0,0.0,1.0
1694001871.4452288,69582004.0,325.0,325.0,0.0,0.0,1.0
1694001871.4462295,69584096.0,338.0,332.0,0.0,0.0,1.0
1694001871.447255,69586188.0,314.0,331.0,0.0,0.0,1.0
1694001871.447255,69588284.0,317.0,329.0,0.0,0.0,1.0
1694001871.4482284,69590376.0,333.0,326.0,0.0,0.0,0.0
1694001871.4482284,69592468.0,329.0,321.0,0.0,0.0,0.0
1694001871.4492297,69594560.0,329.0,318.0,0.0,0.0,0.0
1694001871.4492297,69596652.0,328.0,326.0,0.0,0.0,0.0
1694001871.4502282,69598744.0,329.0,327.0,0.0,0.0,0.0
1694001871.4512298,69600836.0,327.0,325.0,0.0,0.0,0.0
1694001871.4512298,69602928.0,325.0,330.0,0.0,0.0,0.0
1694001871.452228,69605020.0,324.0,330.0,0.0,0.0,0.0
1694001871.452228,69607116.0,328.0,331.0,0.0,0.0,0.0
1694001871.4532278,69609208.0,331.0,324.0,0.0,0.0,0.0
1694001871.5000591,69611300.0,329.0,324.0,0.0,0.0,0.0
1694001871.5010636,69613392.0,327.0,322.0,0.0,0.0,0.0
1694001871.5010636,69615484.0,328.0,321.0,0.0,0.0,0.0
1694001871.502062,69617576.0,330.0,325.0,0.0,0.0,0.0
1694001871.5030615,69619668.0,326.0,329.0,0.0,0.0,0.0
1694001871.5030615,69621768.0,324.0,327.0,0.0,0.0,0.0
1694001871.5040607,69623856.0,325.0,329.0,0.0,0.0,0.0
1694001871.5050595,69625948.0,327.0,329.0,0.0,0.0,0.0
1694001871.5050595,69628040.0,329.0,330.0,0.0,0.0,0.0
1694001871.5060601,69630132.0,328.0,326.0,0.0,0.0,0.0
1694001871.5060601,69632224.0,328.0,323.0,0.0,0.0,0.0
1694001871.5070643,69634316.0,329.0,322.0,0.0,0.0,0.0
1694001871.5080595,69636408.0,328.0,324.0,0.0,0.0,0.0
1694001871.5080595,69638500.0,327.0,325.0,0.0,0.0,0.0
1694001871.5090616,69640596.0,326.0,329.0,0.0,0.0,0.0
1694001871.5090616,69642688.0,328.0,330.0,0.0,0.0,0.0
1694001871.5100594,69644780.0,328.0,330.0,0.0,0.0,0.0
1694001871.5100594,69646872.0,326.0,330.0,0.0,0.0,0.0
1694001871.5110593,69648964.0,330.0,328.0,0.0,0.0,0.0
1694001871.5110593,69651056.0,330.0,325.0,0.0,0.0,0.0
1694001871.5120595,69653148.0,328.0,323.0,0.0,0.0,0.0
1694001871.51306,69655240.0,329.0,321.0,0.0,0.0,0.0
1694001871.51306,69657332.0,324.0,326.0,0.0,0.0,0.0
1694001871.514059,69659424.0,328.0,321.0,0.0,0.0,0.0
1694001871.514059,69661520.0,329.0,323.0,0.0,0.0,0.0
1694001871.515059,69663612.0,327.0,330.0,0.0,0.0,0.0
1694001871.515059,69665704.0,326.0,332.0,0.0,0.0,0.0
1694001871.5160596,69667796.0,328.0,330.0,0.0,0.0,0.0
1694001871.5160596,69669896.0,326.0,325.0,0.0,0.0,0.0
1694001871.5170598,69671980.0,327.0,326.0,0.0,0.0,0.0
1694001871.5180595,69674076.0,328.0,322.0,0.0,0.0,0.0
1694001871.5626347,69676168.0,328.0,322.0,0.0,0.0,0.0
1694001871.5636353,69678260.0,326.0,324.0,0.0,0.0,0.0
1694001871.5636353,69680352.0,325.0,327.0,0.0,0.0,0.0
1694001871.5646358,69682444.0,329.0,328.0,0.0,0.0,0.0
1694001871.565635,69684536.0,327.0,331.0,0.0,0.0,0.0
1694001871.5666354,69686628.0,329.0,332.0,0.0,0.0,0.0
1694001871.5666354,69688720.0,329.0,329.0,0.0,0.0,0.0
1694001871.5676615,69690816.0,328.0,324.0,0.0,0.0,0.0
1694001871.5686357,69692904.0,331.0,323.0,0.0,0.0,0.0
1694001871.5686357,69695000.0,329.0,322.0,0.0,0.0,0.0
1694001871.5696363,69697092.0,333.0,322.0,0.0,0.0,0.0
1694001871.5696363,69699184.0,330.0,325.0,0.0,0.0,0.0
1694001871.5706348,69701276.0,316.0,328.0,0.0,0.0,0.0
1694001871.5716352,69703368.0,320.0,329.0,0.0,0.0,0.0
1694001871.5716352,69705460.0,319.0,331.0,0.0,0.0,0.0
1694001871.572635,69707552.0,331.0,329.0,0.0,0.0,0.0
1694001871.572635,69709648.0,331.0,326.0,0.0,0.0,0.0
1694001871.5736356,69711740.0,333.0,325.0,0.0,0.0,0.0
1694001871.5736356,69713832.0,333.0,322.0,0.0,0.0,0.0
1694001871.5746355,69715924.0,326.0,321.0,0.0,0.0,0.0
1694001871.5746355,69718024.0,338.0,325.0,0.0,0.0,0.0
1694001871.575636,69720108.0,334.0,330.0,0.0,0.0,0.0
1694001871.5766354,69722200.0,313.0,327.0,0.0,0.0,0.0
1694001871.5766354,69724296.0,323.0,325.0,0.0,0.0,0.0
1694001871.577635,69726388.0,334.0,330.0,0.0,0.0,0.0
1694001871.577635,69728480.0,333.0,331.0,0.0,0.0,0.0
1694001871.5786357,69730572.0,309.0,328.0,0.0,0.0,0.0
1694001871.5786357,69732664.0,327.0,320.0,0.0,0.0,0.0
1694001871.5796366,69734756.0,331.0,321.0,0.0,0.0,0.0
1694001871.5796366,69736848.0,349.0,323.0,0.0,0.0,0.0
1694001871.6254692,69738940.0,324.0,329.0,0.0,0.0,0.0
1694001871.626465,69741036.0,301.0,327.0,0.0,0.0,0.0
1694001871.6274636,69743124.0,326.0,325.0,0.0,0.0,0.0
1694001871.6274636,69745220.0,329.0,327.0,0.0,0.0,0.0
1694001871.628463,69747312.0,347.0,332.0,1.0,0.0,0.0
1694001871.628463,69749404.0,340.0,330.0,1.0,0.0,1.0
1694001871.6294632,69751496.0,324.0,325.0,1.0,0.0,1.0
1694001871.6304636,69753592.0,306.0,322.0,1.0,0.0,1.0
1694001871.6304636,69755680.0,350.0,325.0,1.0,0.0,1.0
1694001871.6314635,69757772.0,320.0,325.0,1.0,0.0,1.0
1694001871.6314635,69759868.0,329.0,327.0,1.0,0.0,1.0
1694001871.6324635,69761960.0,326.0,322.0,1.0,0.0,1.0
1694001871.6324635,69764052.0,329.0,329.0,1.0,0.0,1.0
1694001871.6334639,69766152.0,334.0,331.0,1.0,1.0,1.0
1694001871.6334639,69768236.0,323.0,329.0,1.0,1.0,1.0
1694001871.634463,69770328.0,338.0,325.0,1.0,1.0,1.0
1694001871.634463,69772424.0,291.0,323.0,1.0,1.0,1.0
1694001871.6354635,69774516.0,345.0,324.0,1.0,1.0,1.0
1694001871.6364632,69776608.0,306.0,323.0,1.0,1.0,1.0
1694001871.6364632,69778700.0,322.0,326.0,1.0,1.0,1.0
1694001871.637463,69780792.0,333.0,328.0,1.0,1.0,1.0
1694001871.637463,69782884.0,337.0,332.0,1.0,1.0,1.0
1694001871.638464,69784976.0,341.0,332.0,1.0,1.0,1.0
1694001871.638464,69787068.0,323.0,322.0,1.0,1.0,1.0
1694001871.6394649,69789160.0,325.0,330.0,1.0,1.0,1.0
1694001871.6394649,69791252.0,353.0,323.0,1.0,1.0,1.0
1694001871.6404638,69793348.0,345.0,325.0,1.0,1.0,1.0
1694001871.6404638,69795440.0,302.0,325.0,1.0,1.0,1.0
1694001871.6414669,69797532.0,313.0,323.0,1.0,1.0,1.0
1694001871.6424644,69799624.0,332.0,325.0,1.0,1.0,1.0
1694001871.6882281,69801716.0,342.0,327.0,1.0,1.0,1.0
1694001871.6892273,69803808.0,320.0,332.0,1.0,1.0,1.0
1694001871.6902268,69805900.0,321.0,333.0,1.0,1.0,1.0
1694001871.6902268,69807996.0,328.0,325.0,1.0,1.0,1.0
1694001871.691227,69810088.0,308.0,326.0,1.0,1.0,1.0
1694001871.692229,69812180.0,332.0,323.0,1.0,1.0,1.0
1694001871.692229,69814280.0,348.0,322.0,1.0,1.0,1.0
1694001871.6932266,69816364.0,350.0,320.0,1.0,1.0,1.0
1694001871.6932266,69818456.0,338.0,323.0,1.0,1.0,1.0
1694001871.6942265,69820548.0,305.0,322.0,1.0,1.0,1.0
1694001871.6942265,69822644.0,321.0,331.0,1.0,1.0,1.0
1694001871.6952267,69824736.0,327.0,332.0,1.0,1.0,1.0
1694001871.6952267,69826828.0,344.0,335.0,1.0,1.0,1.0
1694001871.6962273,69828920.0,329.0,328.0,1.0,1.0,1.0
1694001871.6972265,69831012.0,293.0,321.0,1.0,1.0,1.0
1694001871.6972265,69833104.0,322.0,324.0,1.0,1.0,1.0
1694001871.6982265,69835196.0,338.0,324.0,1.0,1.0,1.0
1694001871.6982265,69837292.0,338.0,321.0,1.0,1.0,1.0
1694001871.6992266,69839384.0,346.0,322.0,1.0,1.0,1.0
1694001871.6992266,69841476.0,314.0,330.0,1.0,1.0,1.0
1694001871.7002268,69843568.0,314.0,331.0,1.0,1.0,1.0
1694001871.7002268,69845660.0,330.0,331.0,1.0,1.0,1.0
1694001871.701226,69847752.0,326.0,328.0,1.0,1.0,1.0
1694001871.701226,69849844.0,333.0,328.0,1.0,1.0,1.0
1694001871.7022262,69851936.0,336.0,327.0,1.0,1.0,1.0
1694001871.7032263,69854028.0,332.0,325.0,0.0,0.0,1.0
1694001871.7032263,69856120.0,324.0,323.0,0.0,0.0,1.0
1694001871.7042265,69858216.0,325.0,323.0,0.0,0.0,1.0
1694001871.7042265,69860308.0,326.0,326.0,0.0,0.0,1.0
1694001871.705226,69862408.0,329.0,329.0,0.0,0.0,1.0
1694001871.7486613,69864492.0,327.0,331.0,0.0,0.0,1.0
1694001871.7496612,69866584.0,315.0,331.0,0.0,0.0,1.0
1694001871.7496612,69868676.0,333.0,327.0,0.0,0.0,1.0
1694001871.7506614,69870768.0,335.0,322.0,0.0,0.0,1.0
1694001871.7516618,69872860.0,332.0,325.0,0.0,0.0,0.0
1694001871.7516618,69874956.0,319.0,320.0,0.0,0.0,0.0
1694001871.7526612,69877048.0,318.0,322.0,0.0,0.0,0.0
1694001871.7526612,69879140.0,330.0,327.0,0.0,0.0,0.0
1694001871.7536616,69881232.0,328.0,328.0,0.0,0.0,0.0
1694001871.754661,69883324.0,328.0,327.0,0.0,0.0,0.0
1694001871.754661,69885416.0,329.0,332.0,0.0,0.0,0.0
1694001871.7556617,69887508.0,323.0,330.0,0.0,0.0,0.0
1694001871.7556617,69889600.0,332.0,327.0,0.0,0.0,0.0
1694001871.756661,69891696.0,322.0,326.0,0.0,0.0,0.0
1694001871.756661,69893788.0,330.0,325.0,0.0,0.0,0.0
1694001871.7576616,69895880.0,328.0,323.0,0.0,0.0,0.0
1694001871.7586622,69897972.0,333.0,321.0,0.0,0.0,0.0
1694001871.7586622,69900064.0,327.0,322.0,0.0,0.0,0.0
1694001871.759662,69902156.0,326.0,327.0,0.0,0.0,0.0
1694001871.759662,69904248.0,333.0,331.0,0.0,0.0,0.0
1694001871.7606616,69906340.0,318.0,330.0,0.0,0.0,0.0
1694001871.7606616,69908436.0,314.0,330.0,0.0,0.0,0.0
1694001871.7616613,69910528.0,326.0,327.0,0.0,0.0,0.0
1694001871.7616613,69912620.0,332.0,324.0,0.0,0.0,0.0
1694001871.7626617,69914712.0,334.0,325.0,0.0,0.0,0.0
1694001871.7626617,69916804.0,335.0,322.0,0.0,0.0,0.0
1694001871.7636619,69918896.0,328.0,322.0,0.0,0.0,0.0
1694001871.764661,69920988.0,331.0,325.0,0.0,0.0,0.0
1694001871.764661,69923080.0,322.0,329.0,0.0,0.0,0.0
1694001871.815588,69925176.0,319.0,332.0,0.0,0.0,0.0
1694001871.816587,69927268.0,323.0,328.0,0.0,0.0,0.0
1694001871.8175867,69929360.0,329.0,327.0,0.0,0.0,0.0
1694001871.8175867,69931452.0,332.0,327.0,0.0,0.0,0.0
1694001871.8185873,69933544.0,328.0,325.0,0.0,0.0,0.0
1694001871.8195868,69935636.0,327.0,322.0,0.0,0.0,0.0
1694001871.8195868,69937728.0,328.0,320.0,0.0,0.0,0.0
1694001871.820586,69939820.0,324.0,324.0,0.0,0.0,0.0
1694001871.821587,69941916.0,328.0,328.0,0.0,0.0,0.0
1694001871.822588,69944008.0,337.0,329.0,0.0,0.0,0.0
1694001871.822588,69946100.0,323.0,332.0,0.0,0.0,0.0
1694001871.8235872,69948192.0,323.0,331.0,0.0,0.0,0.0
1694001871.8235872,69950284.0,328.0,329.0,0.0,0.0,0.0
1694001871.824587,69952376.0,329.0,323.0,0.0,0.0,0.0
1694001871.824587,69954468.0,327.0,324.0,0.0,0.0,0.0
1694001871.825587,69956564.0,330.0,320.0,0.0,0.0,0.0
1694001871.8265867,69958652.0,326.0,323.0,0.0,0.0,0.0
1694001871.8265867,69960744.0,325.0,325.0,0.0,0.0,0.0
1694001871.8275867,69962840.0,327.0,333.0,0.0,0.0,0.0
1694001871.8275867,69964932.0,327.0,332.0,0.0,0.0,0.0
1694001871.8285868,69967024.0,327.0,321.0,0.0,0.0,0.0
1694001871.8285868,69969116.0,329.0,324.0,0.0,0.0,0.0
1694001871.8295896,69971208.0,330.0,327.0,0.0,0.0,0.0
1694001871.8295896,69973304.0,328.0,328.0,0.0,0.0,0.0
1694001871.8305867,69975396.0,327.0,326.0,0.0,0.0,0.0
1694001871.8315861,69977488.0,329.0,322.0,0.0,0.0,0.0
1694001871.8315861,69979580.0,327.0,324.0,0.0,0.0,0.0
1694001871.8325865,69981672.0,328.0,327.0,0.0,0.0,0.0
1694001871.8325865,69983764.0,325.0,330.0,0.0,0.0,0.0
1694001871.8335862,69985856.0,325.0,329.0,0.0,0.0,0.0
1694001871.8335862,69987948.0,331.0,331.0,0.0,0.0,0.0
1694001871.8345869,69990040.0,330.0,329.0,0.0,0.0,0.0
1694001871.8345869,69992136.0,319.0,323.0,0.0,0.0,0.0
1694001871.875013,69994228.0,332.0,321.0,0.0,0.0,0.0
1694001871.8760147,69996320.0,327.0,321.0,0.0,0.0,0.0
1694001871.8760147,69998412.0,326.0,322.0,0.0,0.0,0.0
1694001871.8770142,70000504.0,325.0,325.0,0.0,0.0,0.0
1694001871.8770142,70002596.0,326.0,329.0,0.0,0.0,0.0
1694001871.8780148,70004692.0,331.0,329.0,0.0,0.0,0.0
1694001871.8780148,70006780.0,346.0,330.0,0.0,0.0,0.0
1694001871.8790145,70008872.0,331.0,329.0,0.0,0.0,0.0
1694001871.8800135,70010968.0,310.0,329.0,0.0,0.0,0.0
1694001871.8800135,70013060.0,316.0,327.0,0.0,0.0,0.0
1694001871.881014,70015152.0,328.0,324.0,0.0,0.0,0.0
1694001871.881014,70017244.0,336.0,321.0,0.0,0.0,0.0
1694001871.8820133,70019336.0,317.0,320.0,0.0,0.0,0.0
1694001871.883014,70021428.0,314.0,324.0,0.0,0.0,0.0
1694001871.883014,70023524.0,331.0,329.0,0.0,0.0,0.0
1694001871.8840134,70025616.0,340.0,333.0,0.0,0.0,0.0
1694001871.8840134,70027708.0,333.0,333.0,0.0,0.0,0.0
1694001871.8850143,70029800.0,326.0,325.0,0.0,0.0,0.0
1694001871.8850143,70031892.0,327.0,328.0,1.0,0.0,0.0
1694001871.886014,70033984.0,326.0,326.0,1.0,0.0,0.0
1694001871.886014,70036076.0,326.0,325.0,1.0,0.0,0.0
1694001871.887014,70038168.0,333.0,323.0,1.0,0.0,0.0
1694001871.8880146,70040260.0,327.0,325.0,1.0,0.0,0.0
1694001871.8880146,70042352.0,319.0,323.0,1.0,0.0,0.0
1694001871.8890138,70044448.0,322.0,328.0,1.0,0.0,0.0
1694001871.8890138,70046540.0,331.0,328.0,1.0,0.0,0.0
1694001871.890023,70048632.0,329.0,329.0,1.0,1.0,0.0
1694001871.890023,70050724.0,330.0,326.0,1.0,1.0,0.0
1694001871.9375846,70052816.0,332.0,327.0,1.0,1.0,0.0
1694001871.9385855,70054908.0,333.0,325.0,1.0,1.0,0.0
1694001871.9395857,70057004.0,333.0,323.0,1.0,1.0,0.0
1694001871.9395857,70059096.0,315.0,323.0,1.0,1.0,0.0
1694001871.940588,70061188.0,332.0,325.0,1.0,1.0,0.0
1694001871.9415846,70063280.0,333.0,327.0,1.0,1.0,0.0
1694001871.9425843,70065372.0,316.0,329.0,1.0,1.0,0.0
1694001871.9425843,70067464.0,330.0,331.0,1.0,1.0,0.0
1694001871.943584,70069556.0,309.0,329.0,1.0,1.0,0.0
1694001871.943584,70071648.0,328.0,332.0,1.0,1.0,0.0
1694001871.9445841,70073740.0,336.0,324.0,1.0,1.0,0.0
1694001871.9455836,70075836.0,340.0,322.0,1.0,1.0,0.0
1694001871.9455836,70077924.0,335.0,324.0,1.0,1.0,0.0
1694001871.9465842,70080020.0,325.0,323.0,1.0,1.0,0.0
1694001871.9465842,70082112.0,313.0,319.0,1.0,1.0,0.0
1694001871.947584,70084204.0,322.0,327.0,1.0,1.0,0.0
1694001871.947584,70086296.0,334.0,330.0,1.0,1.0,0.0
1694001871.9485834,70088388.0,340.0,332.0,1.0,1.0,0.0
1694001871.9495845,70090480.0,341.0,331.0,1.0,1.0,0.0
